,Datum,Tijd (UTC),Temperatuur,Vochtigheid,Luchtdruk,Neerslagintensiteit,Neerslagsom,Windrichting,Windsnelheid,Rukwind,Luchtdruk_Zeeniveau,Globe Temperatuur,Vlinder
277,2022-09-01,23:05:00,13.1,78,101367,0.0,0.0,45,0.0,0.0,101636.0,,vlinder01
278,2022-09-01,23:10:00,12.9,79,101365,0.0,0.0,45,0.0,0.0,101634.0,,vlinder01
279,2022-09-01,23:15:00,12.8,78,101361,0.0,0.0,45,0.0,0.0,101630.0,,vlinder01
280,2022-09-01,23:20:00,12.6,78,101361,0.0,0.0,45,0.0,0.0,101631.0,,vlinder01
281,2022-09-01,23:25:00,12.5,79,101356,0.0,0.0,45,0.0,0.0,101626.0,,vlinder01
282,2022-09-01,23:30:00,12.3,79,101355,0.0,0.0,45,0.0,0.0,101625.0,,vlinder01
283,2022-09-01,23:35:00,12.2,80,101350,0.0,0.0,45,0.0,0.0,101620.0,,vlinder01
284,2022-09-01,23:40:00,12.0,80,101345,0.0,0.0,45,0.0,0.0,101615.0,,vlinder01
285,2022-09-01,23:45:00,11.9,80,101331,0.0,0.0,45,0.0,0.0,101601.0,,vlinder01
286,2022-09-01,23:50:00,11.7,81,101330,0.0,0.0,45,0.0,0.0,101600.0,,vlinder01
287,2022-09-01,23:55:00,11.6,82,101320,0.0,0.0,45,0.0,0.0,101590.0,,vlinder01
288,2022-09-02,00:00:00,11.5,83,101322,0.0,0.0,45,0.0,0.0,101592.0,,vlinder01
289,2022-09-02,00:05:00,11.4,83,101329,0.0,0.0,45,0.0,0.0,101599.0,,vlinder01
290,2022-09-02,00:10:00,11.3,83,101324,0.0,0.0,45,0.0,0.0,101594.0,,vlinder01
291,2022-09-02,00:15:00,11.3,83,101318,0.0,0.0,45,0.0,0.0,101588.0,,vlinder01
292,2022-09-02,00:20:00,11.2,83,101305,0.0,0.0,45,0.0,0.0,101575.0,,vlinder01
293,2022-09-02,00:25:00,11.1,83,101311,0.0,0.0,45,0.0,0.0,101581.0,,vlinder01
294,2022-09-02,00:30:00,11.1,83,101308,0.0,0.0,45,0.0,0.0,101578.0,,vlinder01
295,2022-09-02,00:35:00,11.1,83,101300,0.0,0.0,45,0.0,0.0,101570.0,,vlinder01
296,2022-09-02,00:40:00,11.1,83,101301,0.0,0.0,45,0.0,0.0,101571.0,,vlinder01
297,2022-09-02,00:45:00,11.1,83,101310,0.0,0.0,45,0.0,0.0,101580.0,,vlinder01
298,2022-09-02,00:50:00,11.1,83,101304,0.0,0.0,45,0.0,0.0,101574.0,,vlinder01
299,2022-09-02,00:55:00,11.0,83,101300,0.0,0.0,45,0.0,0.0,101571.0,,vlinder01
300,2022-09-02,01:00:00,11.0,84,101296,0.0,0.0,45,0.0,0.0,101567.0,,vlinder01
301,2022-09-02,01:05:00,10.9,84,101299,0.0,0.0,45,0.0,0.0,101570.0,,vlinder01
302,2022-09-02,01:10:00,10.8,84,101288,0.0,0.0,45,0.0,0.0,101559.0,,vlinder01
303,2022-09-02,01:15:00,10.7,84,101290,0.0,0.0,45,0.0,0.0,101561.0,,vlinder01
304,2022-09-02,01:20:00,10.7,84,101291,0.0,0.0,45,0.0,0.0,101562.0,,vlinder01
305,2022-09-02,01:25:00,10.7,84,101290,0.0,0.0,45,0.0,0.0,101561.0,,vlinder01
306,2022-09-02,01:30:00,10.6,84,101284,0.0,0.0,45,0.0,0.0,101555.0,,vlinder01
307,2022-09-02,01:35:00,10.7,85,101287,0.0,0.0,45,0.0,0.0,101558.0,,vlinder01
308,2022-09-02,01:40:00,10.7,85,101284,0.0,0.0,45,0.0,0.0,101555.0,,vlinder01
309,2022-09-02,01:45:00,10.7,85,101278,0.0,0.0,45,0.0,0.0,101549.0,,vlinder01
310,2022-09-02,01:50:00,10.7,85,101282,0.0,0.0,45,0.0,0.0,101553.0,,vlinder01
311,2022-09-02,01:55:00,10.7,85,101277,0.0,0.0,45,0.0,0.0,101548.0,,vlinder01
312,2022-09-02,02:00:00,10.7,85,101269,0.0,0.0,45,0.0,0.0,101540.0,,vlinder01
313,2022-09-02,02:05:00,10.6,85,101270,0.0,0.0,45,0.0,0.0,101541.0,,vlinder01
314,2022-09-02,02:10:00,10.6,85,101264,0.0,0.0,45,0.0,0.0,101535.0,,vlinder01
315,2022-09-02,02:15:00,10.6,86,101259,0.0,0.0,45,0.0,0.0,101530.0,,vlinder01
316,2022-09-02,02:20:00,10.6,85,101253,0.0,0.0,45,0.0,0.0,101524.0,,vlinder01
317,2022-09-02,02:25:00,10.6,86,101264,0.0,0.0,45,0.0,0.0,101535.0,,vlinder01
318,2022-09-02,02:30:00,10.6,86,101260,0.0,0.0,45,0.0,0.0,101531.0,,vlinder01
319,2022-09-02,02:35:00,10.6,86,101262,0.0,0.0,45,0.0,0.0,101533.0,,vlinder01
320,2022-09-02,02:40:00,10.6,86,101260,0.0,0.0,45,0.0,0.0,101531.0,,vlinder01
321,2022-09-02,02:45:00,10.6,86,101257,0.0,0.0,45,0.0,0.0,101528.0,,vlinder01
322,2022-09-02,02:50:00,10.6,87,101254,0.0,0.0,45,0.0,0.0,101525.0,,vlinder01
323,2022-09-02,02:55:00,10.8,87,101257,0.0,0.0,55,0.0,0.0,101528.0,,vlinder01
324,2022-09-02,03:00:00,10.8,87,101252,0.0,0.0,55,0.0,0.0,101523.0,,vlinder01
325,2022-09-02,03:05:00,10.8,87,101249,0.0,0.0,55,0.0,0.0,101520.0,,vlinder01
326,2022-09-02,03:10:00,10.7,87,101250,0.0,0.0,55,0.0,0.0,101521.0,,vlinder01
327,2022-09-02,03:15:00,10.7,87,101245,0.0,0.0,55,0.0,0.0,101516.0,,vlinder01
328,2022-09-02,03:20:00,10.6,87,101247,0.0,0.0,55,0.0,0.0,101518.0,,vlinder01
329,2022-09-02,03:25:00,10.6,87,101249,0.0,0.0,55,0.0,0.0,101520.0,,vlinder01
330,2022-09-02,03:30:00,10.9,88,101249,0.0,0.0,55,0.0,0.0,101519.0,,vlinder01
331,2022-09-02,03:35:00,11.1,87,101242,0.0,0.0,55,0.0,0.0,101512.0,,vlinder01
332,2022-09-02,03:40:00,11.1,87,101238,0.0,0.0,55,0.0,0.0,101508.0,,vlinder01
333,2022-09-02,03:45:00,11.0,86,101234,0.0,0.0,55,0.0,0.0,101504.0,,vlinder01
334,2022-09-02,03:50:00,11.0,87,101233,0.0,0.0,55,0.0,0.0,101503.0,,vlinder01
335,2022-09-02,03:55:00,11.5,88,101225,0.0,0.0,55,2.0,4.8,101495.0,,vlinder01
336,2022-09-02,04:00:00,12.3,86,101213,0.0,0.0,55,1.8,3.2,101483.0,,vlinder01
337,2022-09-02,04:05:00,12.5,84,101216,0.0,0.0,55,1.1,3.2,101485.0,,vlinder01
338,2022-09-02,04:10:00,12.5,82,101216,0.0,0.0,55,1.1,3.2,101485.0,,vlinder01
339,2022-09-02,04:15:00,12.6,83,101212,0.0,0.0,55,2.4,4.8,101481.0,,vlinder01
340,2022-09-02,04:20:00,13.0,82,101207,0.0,0.0,55,2.4,4.8,101476.0,,vlinder01
341,2022-09-02,04:25:00,13.2,81,101200,0.0,0.0,55,2.0,3.2,101469.0,,vlinder01
342,2022-09-02,04:30:00,13.3,80,101198,0.0,0.0,55,2.3,3.2,101467.0,,vlinder01
343,2022-09-02,04:35:00,13.4,80,101197,0.0,0.0,55,1.8,3.2,101466.0,,vlinder01
344,2022-09-02,04:40:00,13.5,79,101198,0.0,0.0,55,3.4,4.8,101467.0,,vlinder01
345,2022-09-02,04:45:00,13.5,79,101184,0.0,0.0,55,4.4,6.4,101453.0,,vlinder01
346,2022-09-02,04:50:00,13.6,79,101198,0.0,0.0,55,4.1,6.4,101467.0,,vlinder01
347,2022-09-02,04:55:00,13.6,79,101198,0.0,0.0,55,3.7,6.4,101467.0,,vlinder01
348,2022-09-02,05:00:00,13.6,79,101200,0.0,0.0,55,3.8,6.4,101469.0,,vlinder01
349,2022-09-02,05:05:00,13.7,78,101205,0.0,0.0,55,4.0,6.4,101474.0,,vlinder01
350,2022-09-02,05:10:00,13.7,78,101200,0.0,0.0,65,4.0,6.4,101469.0,,vlinder01
351,2022-09-02,05:15:00,13.8,78,101203,0.0,0.0,75,3.4,6.4,101472.0,,vlinder01
352,2022-09-02,05:20:00,13.7,78,101205,0.0,0.0,75,2.1,4.8,101474.0,,vlinder01
353,2022-09-02,05:25:00,13.6,78,101207,0.0,0.0,75,1.2,3.2,101476.0,,vlinder01
354,2022-09-02,05:30:00,13.5,79,101204,0.0,0.0,75,2.8,4.8,101473.0,,vlinder01
355,2022-09-02,05:35:00,13.5,79,101198,0.0,0.0,75,2.6,4.8,101467.0,,vlinder01
356,2022-09-02,05:40:00,13.7,79,101195,0.0,0.0,75,2.6,4.8,101464.0,,vlinder01
357,2022-09-02,05:45:00,13.9,79,101205,0.0,0.0,75,1.6,3.2,101474.0,,vlinder01
358,2022-09-02,05:50:00,14.0,78,101192,0.0,0.0,75,2.0,4.8,101460.0,,vlinder01
359,2022-09-02,05:55:00,14.1,78,101199,0.0,0.0,75,2.9,4.8,101467.0,,vlinder01
360,2022-09-02,06:00:00,14.1,78,101202,0.0,0.0,75,3.3,4.8,101470.0,,vlinder01
361,2022-09-02,06:05:00,14.2,78,101206,0.0,0.0,75,2.6,4.8,101474.0,,vlinder01
362,2022-09-02,06:10:00,14.3,78,101208,0.0,0.0,75,3.9,6.4,101476.0,,vlinder01
363,2022-09-02,06:15:00,14.4,77,101209,0.0,0.0,75,3.7,4.8,101477.0,,vlinder01
364,2022-09-02,06:20:00,14.4,77,101201,0.0,0.0,75,2.9,6.4,101469.0,,vlinder01
365,2022-09-02,06:25:00,14.5,78,101192,0.0,0.0,75,2.3,4.8,101460.0,,vlinder01
366,2022-09-02,06:30:00,14.7,78,101187,0.0,0.0,75,2.2,4.8,101455.0,,vlinder01
367,2022-09-02,06:35:00,14.8,78,101182,0.0,0.0,75,2.2,4.8,101450.0,,vlinder01
368,2022-09-02,06:40:00,14.9,78,101174,0.0,0.0,75,2.5,4.8,101442.0,,vlinder01
369,2022-09-02,06:45:00,15.1,77,101173,0.0,0.0,75,2.2,4.8,101441.0,,vlinder01
370,2022-09-02,06:50:00,15.5,77,101172,0.0,0.0,75,3.9,8.1,101439.0,,vlinder01
371,2022-09-02,06:55:00,15.9,75,101168,0.0,0.0,75,4.5,6.4,101435.0,,vlinder01
372,2022-09-02,07:00:00,16.2,75,101169,0.0,0.0,85,3.1,6.4,101436.0,,vlinder01
373,2022-09-02,07:05:00,16.6,74,101170,0.0,0.0,65,4.0,6.4,101437.0,,vlinder01
374,2022-09-02,07:10:00,16.8,74,101163,0.0,0.0,75,3.4,6.4,101430.0,,vlinder01
375,2022-09-02,07:15:00,17.1,73,101160,0.0,0.0,75,2.9,4.8,101426.0,,vlinder01
376,2022-09-02,07:20:00,17.5,72,101156,0.0,0.0,75,3.3,8.1,101422.0,,vlinder01
377,2022-09-02,07:25:00,17.9,71,101154,0.0,0.0,85,4.5,8.1,101420.0,,vlinder01
378,2022-09-02,07:30:00,18.3,71,101158,0.0,0.0,95,5.2,9.7,101424.0,,vlinder01
379,2022-09-02,07:35:00,18.5,70,101156,0.0,0.0,75,3.9,8.1,101422.0,,vlinder01
380,2022-09-02,07:40:00,18.8,70,101148,0.0,0.0,95,5.0,9.7,101413.0,,vlinder01
381,2022-09-02,07:45:00,19.2,69,101136,0.0,0.0,115,5.0,8.1,101401.0,,vlinder01
382,2022-09-02,07:50:00,19.6,68,101140,0.0,0.0,105,6.7,11.3,101405.0,,vlinder01
383,2022-09-02,07:55:00,19.9,67,101137,0.0,0.0,125,6.5,11.3,101402.0,,vlinder01
384,2022-09-02,08:00:00,20.1,66,101144,0.0,0.0,125,6.8,11.3,101409.0,,vlinder01
385,2022-09-02,08:05:00,20.4,66,101145,0.0,0.0,105,6.0,9.7,101409.0,,vlinder01
386,2022-09-02,08:10:00,20.7,65,101144,0.0,0.0,125,5.2,11.3,101408.0,,vlinder01
387,2022-09-02,08:15:00,21.0,65,101152,0.0,0.0,115,5.4,11.3,101416.0,,vlinder01
388,2022-09-02,08:20:00,21.1,64,101144,0.0,0.0,125,6.2,11.3,101408.0,,vlinder01
389,2022-09-02,08:25:00,21.2,64,101141,0.0,0.0,155,7.0,14.5,101405.0,,vlinder01
390,2022-09-02,08:30:00,21.5,64,101137,0.0,0.0,145,6.1,12.9,101401.0,,vlinder01
391,2022-09-02,08:35:00,21.7,63,101137,0.0,0.0,115,6.5,14.5,101401.0,,vlinder01
392,2022-09-02,08:40:00,21.8,62,101129,0.0,0.0,145,6.2,11.3,101393.0,,vlinder01
393,2022-09-02,08:45:00,21.9,63,101130,0.0,0.0,115,6.3,12.9,101394.0,,vlinder01
394,2022-09-02,08:50:00,22.0,62,101133,0.0,0.0,145,7.2,11.3,101396.0,,vlinder01
395,2022-09-02,08:55:00,22.1,62,101123,0.0,0.0,115,5.3,9.7,101386.0,,vlinder01
396,2022-09-02,09:00:00,22.3,61,101125,0.0,0.0,175,8.3,14.5,101388.0,,vlinder01
397,2022-09-02,09:05:00,22.4,62,101129,0.0,0.0,145,5.8,9.7,101392.0,,vlinder01
398,2022-09-02,09:10:00,22.6,61,101129,0.0,0.0,145,4.2,11.3,101392.0,,vlinder01
399,2022-09-02,09:15:00,22.9,61,101131,0.0,0.0,125,2.8,9.7,101394.0,,vlinder01
400,2022-09-02,09:20:00,23.2,60,101124,0.0,0.0,125,4.5,11.3,101387.0,,vlinder01
401,2022-09-02,09:25:00,23.3,59,101122,0.0,0.0,155,5.2,9.7,101385.0,,vlinder01
402,2022-09-02,09:30:00,23.5,60,101114,0.0,0.0,155,6.0,11.3,101377.0,,vlinder01
403,2022-09-02,09:35:00,23.7,59,101112,0.0,0.0,165,4.5,9.7,101374.0,,vlinder01
404,2022-09-02,09:40:00,23.7,59,101109,0.0,0.0,145,6.5,11.3,101371.0,,vlinder01
405,2022-09-02,09:45:00,23.8,58,101103,0.0,0.0,105,5.2,9.7,101365.0,,vlinder01
406,2022-09-02,09:50:00,24.0,58,101102,0.0,0.0,85,5.9,12.9,101364.0,,vlinder01
407,2022-09-02,09:55:00,24.1,57,101099,0.0,0.0,105,7.6,12.9,101361.0,,vlinder01
408,2022-09-02,10:00:00,24.2,57,101085,0.0,0.0,105,1.4,4.8,101347.0,,vlinder01
409,2022-09-02,10:05:00,24.5,57,101084,0.0,0.0,95,5.5,12.9,101346.0,,vlinder01
410,2022-09-02,10:10:00,24.8,55,101077,0.0,0.0,115,6.8,12.9,101339.0,,vlinder01
411,2022-09-02,10:15:00,24.8,55,101082,0.0,0.0,145,6.6,14.5,101344.0,,vlinder01
412,2022-09-02,10:20:00,24.8,55,101074,0.0,0.0,95,5.7,11.3,101336.0,,vlinder01
413,2022-09-02,10:25:00,24.8,56,101070,0.0,0.0,85,6.1,11.3,101332.0,,vlinder01
414,2022-09-02,10:30:00,25.2,55,101055,0.0,0.0,135,6.5,19.3,101317.0,,vlinder01
415,2022-09-02,10:35:00,25.3,54,101059,0.0,0.0,95,10.9,17.7,101320.0,,vlinder01
416,2022-09-02,10:40:00,25.2,53,101045,0.0,0.0,85,6.3,12.9,101306.0,,vlinder01
417,2022-09-02,10:45:00,25.3,54,101032,0.0,0.0,115,6.9,12.9,101293.0,,vlinder01
418,2022-09-02,10:50:00,25.5,53,101034,0.0,0.0,105,10.7,19.3,101295.0,,vlinder01
419,2022-09-02,10:55:00,25.4,52,101028,0.0,0.0,105,8.7,17.7,101289.0,,vlinder01
420,2022-09-02,11:00:00,25.5,52,101031,0.0,0.0,105,8.9,14.5,101292.0,,vlinder01
421,2022-09-02,11:05:00,25.6,52,101032,0.0,0.0,115,6.6,11.3,101293.0,,vlinder01
422,2022-09-02,11:10:00,25.7,52,101009,0.0,0.0,115,11.0,16.1,101270.0,,vlinder01
423,2022-09-02,11:15:00,25.8,51,101012,0.0,0.0,115,12.8,20.9,101273.0,,vlinder01
424,2022-09-02,11:20:00,26.0,51,101011,0.0,0.0,145,8.1,14.5,101272.0,,vlinder01
425,2022-09-02,11:25:00,26.2,50,101001,0.0,0.0,85,12.0,19.3,101262.0,,vlinder01
426,2022-09-02,11:30:00,26.1,50,101002,0.0,0.0,115,11.2,19.3,101263.0,,vlinder01
427,2022-09-02,11:35:00,26.3,49,100990,0.0,0.0,95,8.1,16.1,101251.0,,vlinder01
428,2022-09-02,11:40:00,26.4,49,100994,0.0,0.0,75,9.0,14.5,101255.0,,vlinder01
429,2022-09-02,11:45:00,26.4,48,100988,0.0,0.0,95,10.6,22.5,101249.0,,vlinder01
430,2022-09-02,11:50:00,26.6,49,100990,0.0,0.0,125,9.5,16.1,101251.0,,vlinder01
431,2022-09-02,11:55:00,26.7,48,100972,0.0,0.0,85,9.3,19.3,101233.0,,vlinder01
432,2022-09-02,12:00:00,26.6,49,100976,0.0,0.0,125,8.6,14.5,101237.0,,vlinder01
433,2022-09-02,12:05:00,26.8,48,100978,0.0,0.0,105,12.3,19.3,101238.0,,vlinder01
434,2022-09-02,12:10:00,26.8,48,100969,0.0,0.0,75,6.8,12.9,101229.0,,vlinder01
435,2022-09-02,12:15:00,27.0,48,100966,0.0,0.0,105,7.9,12.9,101226.0,,vlinder01
436,2022-09-02,12:20:00,27.1,47,100965,0.0,0.0,95,13.7,20.9,101225.0,,vlinder01
437,2022-09-02,12:25:00,26.9,47,100971,0.0,0.0,95,7.8,16.1,101231.0,,vlinder01
438,2022-09-02,12:30:00,27.1,46,100960,0.0,0.0,95,10.2,16.1,101220.0,,vlinder01
439,2022-09-02,12:35:00,27.1,47,100962,0.0,0.0,105,12.0,19.3,101222.0,,vlinder01
440,2022-09-02,12:40:00,26.9,46,100965,0.0,0.0,115,8.8,14.5,101225.0,,vlinder01
441,2022-09-02,12:45:00,26.7,47,100957,0.0,0.0,125,5.8,14.5,101217.0,,vlinder01
442,2022-09-02,12:50:00,26.6,47,100954,0.0,0.0,155,5.1,9.7,101215.0,,vlinder01
443,2022-09-02,12:55:00,26.9,46,100951,0.0,0.0,105,8.4,12.9,101211.0,,vlinder01
444,2022-09-02,13:00:00,27.0,46,100942,0.0,0.0,115,8.9,14.5,101202.0,,vlinder01
445,2022-09-02,13:05:00,26.8,46,100920,0.0,0.0,95,6.0,11.3,101180.0,,vlinder01
446,2022-09-02,13:10:00,27.1,45,100924,0.0,0.0,95,8.8,12.9,101184.0,,vlinder01
447,2022-09-02,13:15:00,27.3,45,100920,0.0,0.0,135,9.6,16.1,101180.0,,vlinder01
448,2022-09-02,13:20:00,27.1,45,100914,0.0,0.0,115,8.0,12.9,101174.0,,vlinder01
449,2022-09-02,13:25:00,27.1,45,100922,0.0,0.0,145,12.1,22.5,101182.0,,vlinder01
450,2022-09-02,13:30:00,27.0,45,100911,0.0,0.0,165,7.4,12.9,101171.0,,vlinder01
451,2022-09-02,13:35:00,27.0,45,100898,0.0,0.0,165,6.4,17.7,101158.0,,vlinder01
452,2022-09-02,13:40:00,26.8,45,100902,0.0,0.0,125,7.8,17.7,101162.0,,vlinder01
453,2022-09-02,13:45:00,27.0,45,100891,0.0,0.0,115,8.6,12.9,101151.0,,vlinder01
454,2022-09-02,13:50:00,27.3,44,100880,0.0,0.0,135,8.4,17.7,101140.0,,vlinder01
455,2022-09-02,13:55:00,27.4,44,100880,0.0,0.0,105,8.4,19.3,101140.0,,vlinder01
456,2022-09-02,14:00:00,27.2,44,100880,0.0,0.0,95,5.0,11.3,101140.0,,vlinder01
457,2022-09-02,14:05:00,26.9,44,100872,0.0,0.0,125,6.4,16.1,101132.0,,vlinder01
458,2022-09-02,14:10:00,26.8,45,100861,0.0,0.0,135,5.8,9.7,101121.0,,vlinder01
459,2022-09-02,14:15:00,27.1,44,100856,0.0,0.0,145,6.6,12.9,101116.0,,vlinder01
460,2022-09-02,14:20:00,27.4,43,100852,0.0,0.0,165,6.4,12.9,101112.0,,vlinder01
461,2022-09-02,14:25:00,27.3,42,100842,0.0,0.0,115,3.2,8.1,101102.0,,vlinder01
462,2022-09-02,14:30:00,27.1,43,100843,0.0,0.0,115,3.0,8.1,101103.0,,vlinder01
463,2022-09-02,14:35:00,26.9,43,100830,0.0,0.0,95,7.6,14.5,101090.0,,vlinder01
464,2022-09-02,14:40:00,26.8,44,100830,0.0,0.0,125,6.9,12.9,101090.0,,vlinder01
465,2022-09-02,14:45:00,26.8,44,100837,0.0,0.0,125,6.4,14.5,101097.0,,vlinder01
466,2022-09-02,14:50:00,26.8,44,100828,0.0,0.0,115,7.0,11.3,101088.0,,vlinder01
467,2022-09-02,14:55:00,26.8,43,100826,0.0,0.0,135,6.0,9.7,101086.0,,vlinder01
468,2022-09-02,15:00:00,26.8,43,100815,0.0,0.0,105,7.1,11.3,101075.0,,vlinder01
469,2022-09-02,15:05:00,26.7,43,100817,0.0,0.0,115,6.3,12.9,101077.0,,vlinder01
470,2022-09-02,15:10:00,26.7,43,100808,0.0,0.0,105,3.6,9.7,101068.0,,vlinder01
471,2022-09-02,15:15:00,26.7,43,100804,0.0,0.0,95,6.5,11.3,101064.0,,vlinder01
472,2022-09-02,15:20:00,26.6,44,100805,0.0,0.0,155,6.0,12.9,101065.0,,vlinder01
473,2022-09-02,15:25:00,26.5,44,100804,0.0,0.0,125,6.4,9.7,101064.0,,vlinder01
474,2022-09-02,15:30:00,26.5,44,100804,0.0,0.0,125,6.4,9.7,101064.0,,vlinder01
475,2022-09-02,15:35:00,26.5,44,100804,0.0,0.0,125,6.4,9.7,101064.0,,vlinder01
476,2022-09-02,15:40:00,26.5,44,100804,0.0,0.0,125,6.4,9.7,101064.0,,vlinder01
477,2022-09-02,15:45:00,26.5,44,100804,0.0,0.0,125,6.4,9.7,101064.0,,vlinder01
478,2022-09-02,15:50:00,26.5,44,100804,0.0,0.0,125,6.4,9.7,101064.0,,vlinder01
479,2022-09-02,15:55:00,26.5,44,100804,0.0,0.0,125,6.4,9.7,101064.0,,vlinder01
480,2022-09-02,16:00:00,26.5,44,100804,0.0,0.0,125,6.4,9.7,101064.0,,vlinder01
481,2022-09-02,16:05:00,26.5,44,100804,0.0,0.0,125,6.4,9.7,101064.0,,vlinder01
482,2022-09-02,16:10:00,26.5,44,100804,0.0,0.0,125,6.4,9.7,101064.0,,vlinder01
483,2022-09-02,16:15:00,26.5,44,100804,0.0,0.0,125,6.4,9.7,101064.0,,vlinder01
484,2022-09-02,16:20:00,26.5,44,100804,0.0,0.0,125,6.4,9.7,101064.0,,vlinder01
485,2022-09-02,16:25:00,26.5,44,100804,0.0,0.0,125,6.4,9.7,101064.0,,vlinder01
486,2022-09-02,16:30:00,26.5,44,100804,0.0,0.0,125,6.4,9.7,101064.0,,vlinder01
487,2022-09-02,16:35:00,26.5,44,100804,0.0,0.0,125,6.4,9.7,101064.0,,vlinder01
488,2022-09-02,16:40:00,26.5,44,100804,0.0,0.0,125,6.4,9.7,101064.0,,vlinder01
489,2022-09-02,16:45:00,26.5,44,100804,0.0,0.0,125,6.4,9.7,101064.0,,vlinder01
490,2022-09-02,16:50:00,26.5,44,100804,0.0,0.0,125,6.4,9.7,101064.0,,vlinder01
491,2022-09-02,16:55:00,26.5,44,100804,0.0,0.0,125,6.4,9.7,101064.0,,vlinder01
492,2022-09-02,17:00:00,26.5,44,100804,0.0,0.0,125,6.4,9.7,101064.0,,vlinder01
493,2022-09-02,17:05:00,26.5,44,100804,0.0,0.0,125,6.4,9.7,101064.0,,vlinder01
494,2022-09-02,17:10:00,26.5,44,100804,0.0,0.0,125,6.4,9.7,101064.0,,vlinder01
495,2022-09-02,17:15:00,26.5,44,100804,0.0,0.0,125,6.4,9.7,101064.0,,vlinder01
496,2022-09-02,17:20:00,26.5,44,100804,0.0,0.0,125,6.4,9.7,101064.0,,vlinder01
497,2022-09-02,17:25:00,26.5,44,100804,0.0,0.0,125,6.4,9.7,101064.0,,vlinder01
498,2022-09-02,17:30:00,26.5,44,100804,0.0,0.0,125,6.4,9.7,101064.0,,vlinder01
499,2022-09-02,17:35:00,26.5,44,100804,0.0,0.0,125,6.4,9.7,101064.0,,vlinder01
500,2022-09-02,17:40:00,26.5,44,100804,0.0,0.0,125,6.4,9.7,101064.0,,vlinder01
501,2022-09-02,17:45:00,26.5,44,100804,0.0,0.0,125,6.4,9.7,101064.0,,vlinder01
502,2022-09-02,17:50:00,26.5,44,100804,0.0,0.0,125,6.4,9.7,101064.0,,vlinder01
503,2022-09-02,17:55:00,26.5,44,100804,0.0,0.0,125,6.4,9.7,101064.0,,vlinder01
504,2022-09-02,18:00:00,26.5,44,100804,0.0,0.0,125,6.4,9.7,101064.0,,vlinder01
505,2022-09-02,18:05:00,26.5,44,100804,0.0,0.0,125,6.4,9.7,101064.0,,vlinder01
506,2022-09-02,18:10:00,26.5,44,100804,0.0,0.0,125,6.4,9.7,101064.0,,vlinder01
507,2022-09-02,18:15:00,26.5,44,100804,0.0,0.0,125,6.4,9.7,101064.0,,vlinder01
508,2022-09-02,18:20:00,26.5,44,100804,0.0,0.0,125,6.4,9.7,101064.0,,vlinder01
509,2022-09-02,18:25:00,26.5,44,100804,0.0,0.0,125,6.4,9.7,101064.0,,vlinder01
510,2022-09-02,18:30:00,26.5,44,100804,0.0,0.0,125,6.4,9.7,101064.0,,vlinder01
511,2022-09-02,18:35:00,26.5,44,100804,0.0,0.0,125,6.4,9.7,101064.0,,vlinder01
512,2022-09-02,18:40:00,26.5,44,100804,0.0,0.0,125,6.4,9.7,101064.0,,vlinder01
513,2022-09-02,18:45:00,26.5,44,100804,0.0,0.0,125,6.4,9.7,101064.0,,vlinder01
514,2022-09-02,18:50:00,26.5,44,100804,0.0,0.0,125,6.4,9.7,101064.0,,vlinder01
515,2022-09-02,18:55:00,26.5,44,100804,0.0,0.0,125,6.4,9.7,101064.0,,vlinder01
516,2022-09-02,19:00:00,26.5,44,100804,0.0,0.0,125,6.4,9.7,101064.0,,vlinder01
517,2022-09-02,19:05:00,26.5,44,100804,0.0,0.0,125,6.4,9.7,101064.0,,vlinder01
518,2022-09-02,19:10:00,26.5,44,100804,0.0,0.0,125,6.4,9.7,101064.0,,vlinder01
519,2022-09-02,19:15:00,26.5,44,100804,0.0,0.0,125,6.4,9.7,101064.0,,vlinder01
520,2022-09-02,19:20:00,26.5,44,100804,0.0,0.0,125,6.4,9.7,101064.0,,vlinder01
521,2022-09-02,19:25:00,26.5,44,100804,0.0,0.0,125,6.4,9.7,101064.0,,vlinder01
522,2022-09-02,19:30:00,26.5,44,100804,0.0,0.0,125,6.4,9.7,101064.0,,vlinder01
523,2022-09-02,19:35:00,26.5,44,100804,0.0,0.0,125,6.4,9.7,101064.0,,vlinder01
524,2022-09-02,19:40:00,26.5,44,100804,0.0,0.0,125,6.4,9.7,101064.0,,vlinder01
525,2022-09-02,19:45:00,26.5,44,100804,0.0,0.0,125,6.4,9.7,101064.0,,vlinder01
526,2022-09-02,19:50:00,26.5,44,100804,0.0,0.0,125,6.4,9.7,101064.0,,vlinder01
527,2022-09-02,19:55:00,26.5,44,100804,0.0,0.0,125,6.4,9.7,101064.0,,vlinder01
528,2022-09-02,20:00:00,26.5,44,100804,0.0,0.0,125,6.4,9.7,101064.0,,vlinder01
529,2022-09-02,20:05:00,26.5,44,100804,0.0,0.0,125,6.4,9.7,101064.0,,vlinder01
530,2022-09-02,20:10:00,26.5,44,100804,0.0,0.0,125,6.4,9.7,101064.0,,vlinder01
531,2022-09-02,20:15:00,26.5,44,100804,0.0,0.0,125,6.4,9.7,101064.0,,vlinder01
532,2022-09-02,20:20:00,26.5,44,100804,0.0,0.0,125,6.4,9.7,101064.0,,vlinder01
533,2022-09-02,20:25:00,26.5,44,100804,0.0,0.0,125,6.4,9.7,101064.0,,vlinder01
